Index,ID,x,y,Region,Source,Species,Presence
2763,CBNA_692507,6.53506,46.2533,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2764,CBNA_692530,6.62288,46.1853,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2765,CBNA_692810,6.01416,46.3545,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2766,CBNA_692824,5.88537,45.0288,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2767,CBNA_693808,5.96391,45.0029,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2768,CBNA_694191,5.85613,44.9641,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2769,CBNA_694349,5.86109,44.9531,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2770,CBNA_694836,6.75287,45.3803,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2771,CBNA_694958,5.99817,45.0958,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2772,CBNA_695103,6.05297,45.0727,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2773,CBNA_695114,6.05359,45.0723,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2774,CBNA_695118,6.05448,45.0719,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2775,CBNA_695295,5.5673,44.6511,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2776,CBNA_695296,4.82655,44.3754,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2777,CBNA_695309,5.2013,44.7076,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2778,CBNA_695410,4.91825,45.2542,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2779,CBNA_695477,6.10985,45.0439,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2780,CBNA_695479,6.1098,45.044,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2781,CBNA_695480,6.10974,45.0442,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2782,CBNA_695491,6.10858,45.0446,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2783,CBNA_695500,6.11083,45.0426,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2784,CBNA_695501,6.11095,45.0424,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2785,CBNA_695508,6.11066,45.0423,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2786,CBNA_695513,6.1101,45.0416,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2787,CBNA_695520,6.10928,45.0423,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2788,CBNA_695566,6.10021,45.0477,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2789,CBNA_695607,6.09214,45.0439,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2790,CBNA_695649,6.81292,45.4327,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2791,CBNA_695679,5.30705,44.3096,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2792,CBNA_696150,5.78046,45.1473,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2793,CBNA_696155,6.01999,45.122,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2794,CBNA_696219,5.8428,44.9036,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2795,CBNA_696265,6.05055,45.0533,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2796,CBNA_697107,5.05201,44.5326,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2797,CBNA_697156,5.22825,44.5559,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2798,CBNA_697157,5.22937,44.5567,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2799,CBNA_697158,5.22972,44.5576,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2800,CBNA_697254,5.22607,44.5858,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2801,CBNA_697258,5.22736,44.5875,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2802,CBNA_698231,6.29853,44.9262,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2803,CBNA_699479,6.17532,46.1396,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2804,CBNA_699483,6.16236,46.1362,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2805,CBNA_699484,6.16271,46.1358,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2806,CBNA_699536,6.68751,46.0056,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2807,CBNA_699631,6.10927,46.079,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2808,CBNA_699668,6.32291,45.7882,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2809,CBNA_699754,6.22353,45.8423,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2810,CBNA_699961,5.97454,44.8609,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2811,CBNA_699994,6.79817,46.0314,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2812,CBNA_700191,6.43937,45.7512,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2813,CBNA_700193,6.42241,45.7326,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2814,CBNA_700207,5.86615,45.5351,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2815,CBNA_700281,5.93807,45.5976,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2816,CBNA_700284,5.93822,45.5991,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2817,CBNA_700285,5.93821,45.5996,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2818,CBNA_700294,6.59248,45.5081,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2819,CBNA_700311,6.59917,45.5132,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2820,CBNA_700320,6.6059,45.5149,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2821,CBNA_700321,6.60524,45.5147,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2822,CBNA_700566,6.69453,45.3421,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2823,CBNA_700573,6.69609,45.344,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2824,CBNA_700777,6.626315,46.05996,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2825,CBNA_700780,6.62552,46.0601,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2826,CBNA_700782,6.62679,46.0597,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2827,CBNA_700783,6.62684,46.0598,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2828,CBNA_700786,6.62822,46.0599,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2829,CBNA_700849,6.94963,45.4745,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2830,CBNA_700955,6.3087,45.2912,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2831,CBNA_701409,6.17851,45.5919,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2832,CBNA_701410,6.28654,45.3551,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2833,CBNA_701411,6.33392,45.3194,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2834,CBNA_701620,6.06185,45.5116,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2835,CBNA_701621,6.0557,45.5095,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2836,CBNA_701623,5.77638,45.7035,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2837,CBNA_706503,5.87822,46.1343,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2838,CBNA_706505,5.8897,46.0976,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2839,CBNA_706991,6.23076,45.624,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2840,CBNA_706992,6.23046,45.6233,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2841,CBNA_707686,5.58688,45.8463,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2842,CBNA_707687,5.486008,45.964051,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2843,CBNA_707690,5.53809,45.890412,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2844,CBNA_707691,5.53829,45.891952,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2845,CBNA_707692,5.59384,45.7803,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2846,CBNA_707693,5.7747,45.8646,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2847,CBNA_707723,5.23441,45.9086,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2848,CBNA_707725,5.339742,46.032779,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2849,CBNA_707726,5.31755,46.0131,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2850,CBNA_707730,5.37656,46.0513,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2851,CBNA_707736,5.26095,45.9643,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2852,CBNA_707737,5.33187,46.0187,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2853,CBNA_707738,5.21556,45.8125,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2854,CBNA_707739,5.21049,45.8119,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2855,CBNA_707740,5.20843,45.812864,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2856,CBNA_707742,5.37156,46.0479,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2857,CBNA_707744,5.24724,45.8438,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2858,CBNA_707746,5.2927,45.715,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2859,CBNA_707754,5.874846,45.944794,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2860,CBNA_707758,5.51064,45.743,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2861,CBNA_707764,5.636,45.6501,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2862,CBNA_707767,5.62278,45.7742,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2863,CBNA_707769,5.458268,45.806084,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2864,CBNA_707771,5.725448,45.710675,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2865,CBNA_707772,5.678765,45.879482,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2866,CBNA_707774,5.299573,45.793294,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2867,CBNA_707775,5.3398,45.7435,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2868,CBNA_707776,5.73231,45.7709,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2869,CBNA_707777,5.34014,45.7428,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2870,CBNA_707791,5.31581,45.7995,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2871,CBNA_707792,5.29953,45.7946,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2872,CBNA_707798,5.34456,46.0331,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2873,CBNA_707801,5.26603,45.7484,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2874,CBNA_708118,5.446715,46.077978,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2875,CBNA_708119,5.455986,46.085618,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2876,CBNA_708198,5.53244,45.8368,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2877,CBNA_708374,5.37261,46.0518,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2878,CBNA_716269,5.06077,44.5613,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2879,CBNA_716270,5.06285,44.5628,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2880,CBNA_716271,5.06088,44.561,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2881,CBNA_716273,5.06401,44.5497,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2882,CBNA_716274,5.16432,44.6325,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2883,CBNA_716275,5.16022,44.6365,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2884,CBNA_716278,5.20032,44.6362,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2885,CBNA_716280,5.19385,44.6331,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2886,CBNA_716281,5.38303,44.5434,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2887,CBNA_716283,5.3833,44.5445,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2888,CBNA_716291,5.20453,44.6141,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2889,CBNA_716296,5.19221,44.6172,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2890,CBNA_716307,5.08032,44.5657,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2891,CBNA_716308,5.08004,44.5587,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2892,CBNA_716312,5.06905,44.5578,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2893,CBNA_716313,5.06272,44.5546,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2894,CBNA_716315,5.16072,44.6364,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2895,CBNA_716321,5.3224,44.5642,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2896,CBNA_716323,5.37771,44.5467,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2897,CBNA_716324,5.37561,44.5463,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2898,CBNA_716333,5.18341,44.6101,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2899,CBNA_716340,5.16341,44.6318,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2900,CBNA_716342,5.12403,44.586,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2901,CBNA_716503,5.20499,44.6001,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2902,CBNA_716504,5.20464,44.6007,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2903,CBNA_716505,5.19895,44.603,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2904,CBNA_716506,5.18774,44.6084,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2905,CBNA_716507,5.18814,44.6088,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2906,CBNA_716508,5.18941,44.6089,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2907,CBNA_718430,6.796,46.3231,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2908,CBNA_718447,6.45121,45.9827,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2909,CBNA_718448,6.46075,45.9854,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2910,CBNA_718455,6.22185,46.1609,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2911,CBNA_727,5.836503,44.807799,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2912,CBNA_733,5.833551,44.805413,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2913,CBNA_748157,6.66463,45.211,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2914,CBNA_748220,5.67571,45.134,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2915,CBNA_748223,5.67893,45.1348,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2916,CBNA_749082,5.45337,46.1795,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2917,CBNA_749084,5.45207,46.1828,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2918,CBNA_749138,6.28656,45.3551,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2919,CBNA_749192,6.28963,45.3717,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2920,CBNA_749206,6.29003,45.3722,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2921,CBNA_749209,6.28971,45.372,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2922,CBNA_749349,4.75207,44.4742,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2923,CBNA_749514,5.23961,44.8853,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2924,CBNA_749701,5.66706,45.1719,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2925,CBNA_749825,6.28154,45.3474,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2926,CBNA_749923,5.20352,44.2976,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2927,CBNA_750235,5.1757,45.0827,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2928,CBNA_750474,5.43584,44.5977,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2929,CBNA_750502,5.43653,44.5986,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2930,CBNA_750506,5.50424,44.7476,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2931,CBNA_750592,5.18929,44.836,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2932,CBNA_750597,5.10551,44.7952,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2933,CBNA_750600,5.10515,44.7949,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2934,CBNA_750607,5.10548,44.7944,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2935,CBNA_750902,5.4298,44.8274,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2936,CBNA_750929,5.44695,44.8297,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2937,CBNA_751214,5.53902,44.6084,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2938,CBNA_751235,5.54622,44.6095,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2939,CBNA_751348,6.04285,45.1857,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2940,CBNA_751398,6.11893,45.209,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2941,CBNA_751791,6.04741,46.3702,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2942,CBNA_751796,6.05226,46.3698,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2943,CBNA_751811,6.05359,46.3705,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2944,CBNA_751833,5.59051,45.0719,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2945,CBNA_751996,5.8569,44.8971,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2946,CBNA_752009,5.85672,44.8974,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2947,CBNA_752019,5.85663,44.8978,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2948,CBNA_752039,5.85652,44.8984,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2949,CBNA_752046,5.85628,44.898,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2950,CBNA_752272,5.86689,44.8973,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2951,CBNA_752277,5.8673,44.8974,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2952,CBNA_752284,5.86719,44.8976,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2953,CBNA_752290,5.86735,44.8979,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2954,CBNA_752295,5.40248,44.8362,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2955,CBNA_752301,5.86768,44.898,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2956,CBNA_752309,5.86775,44.8982,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2957,CBNA_752327,5.88542,44.8936,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2958,CBNA_752337,5.88536,44.8937,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2959,CBNA_752341,5.88508,44.8943,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2960,CBNA_752373,6.7957,45.8929,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2961,CBNA_752375,6.79222,45.8933,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2962,CBNA_753016,5.75373,44.708,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2963,CBNA_753019,5.88962,46.1218,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2964,CBNA_753191,6.33751,45.3205,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2965,CBNA_753224,6.07346,45.7604,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2966,CBNA_753584,5.74771,44.8729,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2967,CBNA_753609,5.77078,44.6972,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2968,CBNA_753713,5.01313,44.5582,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2969,CBNA_753788,5.77263,44.6972,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2970,CBNA_754021,5.7715,44.7007,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2971,CBNA_754418,6.34647,45.3154,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2972,CBNA_754419,6.34608,45.3152,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2973,CBNA_754422,6.34418,45.3151,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2974,CBNA_754449,5.32404,45.9856,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2975,CBNA_754506,5.71384,44.7365,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2976,CBNA_754512,5.71308,44.7351,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2977,CBNA_754912,5.78509,44.7019,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2978,CBNA_754914,5.78506,44.7023,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2979,CBNA_755244,5.54793,44.6664,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2980,CBNA_755300,5.55285,44.6213,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2981,CBNA_755806,4.79228,44.3171,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
2982,CBNA_756033,5.59339,45.7797,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2983,CBNA_756195,5.74638,45.7719,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2984,CBNA_756199,5.7202,45.71,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2985,CBNA_756222,5.84423,45.4652,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2986,CBNA_756270,5.87895,44.9747,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2987,CBNA_756276,5.87877,44.9745,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2988,CBNA_756283,5.87785,44.9741,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2989,CBNA_756289,5.87634,44.9745,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2990,CBNA_756297,5.87795,44.977,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2991,CBNA_756301,5.8781,44.9771,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2992,CBNA_756307,5.87855,44.9783,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2993,CBNA_756316,5.8787,44.9791,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2994,CBNA_756346,5.87959,44.983,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2995,CBNA_756347,5.88024,44.9827,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2996,CBNA_756459,5.76586,44.8741,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2997,CBNA_756475,5.76657,44.8745,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2998,CBNA_756487,5.76374,44.874,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
2999,CBNA_756492,5.76376,44.8745,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3000,CBNA_756520,5.75443,44.8735,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3001,CBNA_756522,5.75487,44.8743,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3002,CBNA_756530,5.75446,44.8729,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3003,CBNA_756710,5.76391,44.8746,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3004,CBNA_756713,5.76418,44.8753,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3005,CBNA_756720,5.76343,44.8753,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3006,CBNA_756726,5.76294,44.8744,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3007,CBNA_756736,5.77527,44.8764,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3008,CBNA_756772,5.70418,44.8889,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3009,CBNA_756939,5.73038,44.879,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3010,CBNA_756949,5.73097,44.8795,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3011,CBNA_756961,5.71076,44.8756,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3012,CBNA_756972,5.81225,44.7757,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3013,CBNA_756979,5.81263,44.7762,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3014,CBNA_756986,5.74888,44.8878,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3015,CBNA_757926,6.32475,45.3686,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3016,CBNA_757931,6.33623,45.3178,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3017,CBNA_757936,6.36224,45.3071,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3018,CBNA_758102,5.91007,44.9671,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3019,CBNA_758253,4.9557,44.7799,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3020,CBNA_758312,5.45561,46.2085,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3021,CBNA_758317,5.933,46.2515,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3022,CBNA_758330,5.93062,46.2509,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3023,CBNA_758334,5.92638,46.2505,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3024,CBNA_758893,4.9992,44.5493,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3025,CBNA_758896,4.99777,44.5581,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3026,CBNA_758994,4.99942,44.501,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3027,CBNA_758998,5.01266,44.5022,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3028,CBNA_759289,5.47851,45.7783,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3029,CBNA_759293,5.4762,45.7783,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3030,CBNA_782464,5.63473,45.7859,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3031,CBNA_785011,5.77678,45.1535,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3032,CBNA_788744,5.32487,45.9862,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3033,CBNA_790749,6.08275,45.0341,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3034,CBNA_790870,5.97357,45.083,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3035,CBNA_790960,6.15712,44.9834,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3036,CBNA_791019,6.04917,45.006,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3037,CBNA_791128,5.90853,44.963,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3038,CBNA_791132,6.25803,44.937,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3039,CBNA_791133,6.25924,44.9368,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3040,CBNA_798881,5.36426,44.4006,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
3041,CBNA_798883,5.36459,44.4008,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
